nom du fichier;temps_debut;temps_fin;frequence_mediane;tadarida_taxon;tadarida_probabilite;tadarida_taxon_autre;observateur_taxon;observateur_probabilite;validateur_taxon;validateur_probabilite
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065059_000;1.4;4.2;23.0;piaf;0.25;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065104_000;0.0;0.5;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065105_000;0.7;4.7;32.0;noise;0.42;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065105_000;0.0;5.0;14.0;piaf;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065105_000;0.0;5.0;154.0;Rhihip;0.13;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065110_000;0.2;4.3;153.0;noise;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065110_000;0.2;0.3;11.0;Phogri;0.04;Tetvir, Pipkuh;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065110_000;0.2;3.8;15.0;piaf;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065115_000;0.1;5.0;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065115_000;0.8;0.9;23.0;piaf;0.53;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065120_000;0.0;5.0;153.0;noise;0.83;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065120_000;0.0;4.7;15.0;piaf;0.83;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065125_000;0.0;2.5;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065128_000;2.5;2.6;96.0;noise;0.63;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065128_000;0.5;0.6;14.0;Phogri;0.07;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065128_000;0.3;2.3;12.0;piaf;0.19;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065128_000;0.0;4.4;154.0;Rhihip;0.11;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065132_000;0.4;5.0;153.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065132_000;1.0;5.0;14.0;piaf;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065137_000;0.0;4.8;153.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065137_000;1.4;2.7;22.0;piaf;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065143_000;0.4;5.0;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065143_000;0.1;0.5;21.0;piaf;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065148_000;0.0;3.5;154.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065148_000;0.0;2.3;19.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065151_000;0.0;5.0;153.0;noise;0.7;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065151_000;0.6;0.7;11.0;Tadten;0.31;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065156_000;0.0;2.5;154.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065159_000;0.4;4.0;154.0;noise;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065159_000;0.1;2.1;16.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065203_000;0.0;4.4;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065203_000;1.9;2.0;25.0;piaf;0.52;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065203_000;0.4;4.3;153.0;Rhifer;0.17;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065209_000;0.4;4.5;154.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065209_000;0.4;3.6;9.0;piaf;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065216_000;0.1;3.7;154.0;noise;0.84;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065216_000;0.2;1.8;20.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065221_000;0.4;4.7;154.0;noise;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065221_000;0.3;2.9;22.0;piaf;0.84;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065229_000;0.4;4.9;154.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065229_000;0.0;4.8;11.0;piaf;0.72;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065234_000;0.0;4.4;153.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065234_000;1.9;2.0;24.0;piaf;0.41;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065240_000;0.4;4.3;153.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065240_000;0.2;2.5;15.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065246_000;0.4;4.9;154.0;noise;0.88;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065246_000;0.1;3.9;15.0;piaf;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065252_000;0.4;4.9;153.0;noise;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065252_000;0.1;3.6;20.0;piaf;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065257_000;0.0;0.6;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065258_000;0.1;4.1;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065303_000;0.3;0.4;11.0;noise;0.77;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065303_000;0.0;3.4;14.0;piaf;0.27;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065303_000;0.1;3.4;154.0;Rhihip;0.08;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065306_000;0.0;5.0;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065306_000;1.9;2.7;14.0;Phanan;0.04;Tetvir, Pippip, Phogri;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065306_000;2.5;2.7;14.0;Tadten;0.04;Tetvir, Pipkuh, piaf;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065311_000;0.0;0.1;154.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065313_000;0.0;4.2;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065313_000;1.4;2.0;24.0;piaf;0.17;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065313_000;0.4;0.5;77.0;Rhifer;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065318_000;0.0;3.6;153.0;noise;0.8;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065318_000;0.1;3.2;19.0;piaf;0.59;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065321_000;0.0;3.9;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065321_000;2.2;2.3;9.0;piaf;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065326_000;0.0;4.1;153.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065326_000;0.1;0.3;14.0;Phogri;0.1;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065326_000;0.0;3.4;14.0;piaf;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065330_000;0.0;4.5;154.0;noise;0.85;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065330_000;0.0;1.8;15.0;piaf;0.31;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065338_000;0.0;4.2;153.0;noise;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065338_000;0.3;0.4;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065343_000;0.0;3.5;154.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065343_000;0.1;3.4;14.0;piaf;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065347_000;0.1;3.9;153.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065347_000;1.8;2.0;24.0;piaf;0.26;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065352_000;0.3;3.5;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065352_000;1.3;1.5;24.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065356_000;0.0;3.8;153.0;noise;0.84;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065400_000;0.0;3.9;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065400_000;0.0;0.7;14.0;Phogri;0.06;Eupsp;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065406_000;0.3;4.2;153.0;noise;0.88;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065406_000;0.4;2.1;15.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065411_000;0.4;5.0;153.0;noise;0.8;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065411_000;0.1;3.8;16.0;piaf;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065416_000;0.0;0.7;154.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065416_000;0.1;0.5;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065421_000;0.4;3.7;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065421_000;0.0;2.7;8.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065426_000;0.0;3.3;154.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065426_000;0.6;0.7;24.0;piaf;0.36;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065431_000;0.4;3.3;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065431_000;0.8;2.2;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065435_000;0.0;3.7;153.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065440_000;0.1;5.0;153.0;noise;0.88;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065440_000;0.0;4.5;16.0;piaf;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065445_000;0.1;3.0;8.0;noise;0.84;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065445_000;0.6;0.7;24.0;piaf;0.24;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065445_000;0.1;3.1;154.0;Rhihip;0.11;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065449_000;0.1;4.2;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065453_000;0.2;4.5;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065453_000;0.3;4.2;8.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065459_000;0.4;5.0;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065459_000;0.1;4.1;20.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065504_000;0.0;0.9;154.0;noise;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065505_000;0.4;4.5;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065505_000;0.0;2.0;18.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065510_000;0.0;4.3;10.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065510_000;0.2;4.4;153.0;noise;0.44;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065515_000;0.4;3.3;153.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065515_000;0.8;2.0;23.0;piaf;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065520_000;0.4;4.1;153.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065520_000;0.9;4.2;14.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065525_000;0.4;5.0;153.0;noise;0.8;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065525_000;0.3;4.4;14.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065530_000;0.0;4.7;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065530_000;0.2;2.6;9.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065535_000;0.2;2.8;154.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065535_000;0.4;2.0;8.0;piaf;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065538_000;0.4;4.8;153.0;noise;0.83;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065538_000;0.3;4.5;14.0;piaf;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065543_000;0.0;4.8;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065547_000;0.0;3.5;153.0;noise;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065547_000;0.2;3.1;11.0;piaf;0.16;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065552_000;1.1;3.9;76.0;noise;0.74;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065552_000;0.0;2.5;15.0;piaf;0.25;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065552_000;0.1;4.4;153.0;Rhihip;0.14;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065558_000;0.1;3.7;153.0;noise;0.88;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065602_000;0.4;4.5;153.0;noise;0.76;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065602_000;0.0;4.2;20.0;piaf;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065608_000;0.0;4.4;153.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065608_000;0.0;0.2;15.0;piaf;0.16;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065614_000;0.4;4.4;154.0;noise;0.82;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065614_000;0.1;2.5;9.0;piaf;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065620_000;0.2;5.0;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065620_000;0.3;3.2;23.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065625_000;0.0;0.3;154.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065630_000;0.4;5.0;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065630_000;4.0;4.1;22.0;Nyclei;0.06;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065635_000;0.0;3.2;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065635_000;0.4;2.9;24.0;piaf;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065638_000;0.0;4.4;153.0;noise;0.82;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065643_000;0.3;4.1;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065643_000;0.0;3.7;18.0;piaf;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065647_000;0.4;3.7;154.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065651_000;1.0;5.0;154.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065651_000;0.3;4.5;21.0;piaf;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065651_000;0.0;4.0;154.0;Rhifer;0.14;Rhihip;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065656_000;0.0;5.0;154.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065656_000;3.0;3.5;21.0;piaf;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065701_000;0.1;1.1;154.0;noise;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065704_000;0.0;4.0;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065704_000;1.2;1.3;27.0;piaf;0.5;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065708_000;0.0;4.3;154.0;noise;0.78;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065708_000;0.4;2.4;15.0;piaf;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065713_000;0.0;5.0;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065713_000;0.5;0.6;19.0;piaf;0.21;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065718_000;0.2;3.1;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065721_000;1.0;3.4;150.0;noise;0.72;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065721_000;0.6;2.4;21.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065721_000;0.0;4.4;153.0;Rhihip;0.17;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065726_000;0.0;4.2;153.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065731_000;0.2;4.7;153.0;noise;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065731_000;0.4;2.5;15.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065736_000;0.0;3.4;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065736_000;2.9;3.0;9.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065740_000;0.1;4.0;153.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065745_000;0.0;4.0;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065745_000;0.0;1.7;18.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065749_000;2.9;3.0;131.0;Myoema;0.08;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065749_000;1.7;3.5;10.0;piaf;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065749_000;0.4;4.5;153.0;noise;0.41;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065754_000;0.0;3.9;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065758_000;0.0;4.2;153.0;noise;0.77;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065758_000;0.0;2.2;18.0;piaf;0.88;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065803_000;0.1;4.0;153.0;noise;0.85;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065803_000;1.1;1.2;21.0;piaf;0.36;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065807_000;0.0;4.4;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065807_000;2.3;2.4;16.0;piaf;0.65;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065811_000;0.4;4.2;153.0;noise;0.85;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065811_000;0.1;2.4;11.0;piaf;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065816_000;0.4;4.0;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065816_000;0.4;1.6;24.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065820_000;0.1;3.7;153.0;noise;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065820_000;0.4;3.7;16.0;piaf;0.71;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065824_000;0.0;4.3;153.0;noise;0.8;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065824_000;0.0;0.1;15.0;piaf;0.15;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065829_000;0.4;3.7;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065829_000;1.4;1.7;17.0;piaf;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065833_000;0.7;4.3;154.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065833_000;0.3;4.0;22.0;piaf;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065833_000;0.4;4.5;153.0;Rhifer;0.34;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065839_000;0.3;4.0;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065839_000;0.1;1.1;18.0;piaf;0.27;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065843_000;0.0;4.2;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065843_000;0.4;4.0;153.0;Rhifer;0.55;"""";"""";"""";"""";""""
